gid,payer_of_couriers,payer_weak,courier_candidate,beneficiary,in_cycle,layering,split_in,dates_ok,pay_seeds,pay_seeds_kzt,L,sameday,chain,split,flags_evidence
100000001184915100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000004435304100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008762728100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004285800100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008557672100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005142589100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000003747133100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000003289405100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002691858100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007534354100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000765628100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004962193100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000005032294100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001251686100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002398779100,False,False,False,False,False,False,True,True,0,0,0.0,0,0,7,дробление: 7 раз получал несколько переводов от одного плательщика за день
100000008512827100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000003943483100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005031696100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000002703376100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003617552100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007617808100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002613776100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002578405100,False,False,False,False,True,False,True,True,0,0,0.0,0,0,2,стоит в замкнутом маршруте ≤ 6 шагов; дробление: 2 раз получал несколько переводов от одного плательщика за день
100000006161893100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002633701100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002432143100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000490383100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000005809252100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006612238100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000002593038100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002947299100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004336312100,False,False,False,False,True,True,False,True,0,0,0.0,0,4,0,стоит в замкнутом маршруте ≤ 6 шагов; последовательная цепочка транзитов длиной 5 узлов
100000001308856100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008238989100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005561741100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006248077100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000646541100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006595426100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002956898100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001262647100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005849100100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000533217100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002812641100,False,False,True,False,True,False,False,True,0,0,1.0,1,0,0,"платит в те же точки сбора, что известные курьеры (100% исходящих, 1 раз в тот же день) — кандидат в курьеры; стоит в замкнутом маршруте ≤ 6 шагов"
100000008647905100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000002842337100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002445750100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005619339100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006844768100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000002488629100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002796853100,False,False,False,False,True,True,True,True,0,0,0.0,0,3,2,стоит в замкнутом маршруте ≤ 6 шагов; последовательная цепочка транзитов длиной 4 узлов; дробление: 2 раз получал несколько переводов от одного плательщика за день
100000006755850100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000008733194100,True,False,False,False,True,False,False,True,4,105695,0.0,0,0,0,переводит 4 известным курьерам 106 тыс. ₸ — признаки выплат курьерам; стоит в замкнутом маршруте ≤ 6 шагов
100000001904863100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001641951100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004816564100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000002205022100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000002267998100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000002199091100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008571443100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002742067100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003292979100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002558173100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004687282100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003034546100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003798151100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008710791100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000008688476100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003242289100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,1,стоит в замкнутом маршруте ≤ 6 шагов
100000006564102100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001526235100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000004398811100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000002957787100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,1,стоит в замкнутом маршруте ≤ 6 шагов
100000002621915100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008283183100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003843844100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000000954884100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005893892100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001819396100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008472324100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002646745100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008405209100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004417753100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003457710100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000007333038100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006444163100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008706947100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008761219100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000005022552100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000008735832100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005661528100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002529880100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001969496100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003215448100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000006894637100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002936322100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005061890100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004017410100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000002983426100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005530114100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000001169666100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000001784279100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008744364100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008714412100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007754369100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003122817100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003711830100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001110358100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006530134100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001639766100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003242795100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004970752100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004564736100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005873152100,False,False,False,False,True,False,False,False,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000001637376100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000006710485100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003582677100,False,True,False,False,True,False,False,True,1,10500,0.0,0,0,0,переводит известному курьеру и получает деньги курьеров — возвратный поток; стоит в замкнутом маршруте ≤ 6 шагов
100000008713685100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008070101100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004475818100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000007197866100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000006965162100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005995391100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003834495100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000001223977100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000001046057100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002989353100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000006714366100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000001063678100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000004889043100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002984403100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003951827100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000000933075100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000008502995100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008086440100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000008465789100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000002550141100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008739887100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000008532050100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008422226100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002369874100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003321895100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000001875239100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002216999100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002653948100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008632060100,False,True,False,False,True,False,False,True,1,20000,0.0,0,0,0,переводит известному курьеру и получает деньги курьеров — возвратный поток; стоит в замкнутом маршруте ≤ 6 шагов
100000008746449100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000003031761100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008388049100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002677201100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000002901457100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000001160401100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002842321100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002547110100,False,False,False,False,False,False,True,False,0,0,0.0,0,0,3,дробление: 3 раз получал несколько переводов от одного плательщика за день
100000001600934100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000002818726100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008712827100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008259451100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003060517100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002621434100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001860090100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004689658100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003486970100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004659919100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000006111439100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000002521039100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008493007100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000007793871100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001650895100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002567887100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008055972100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008684452100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000764836100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000003072676100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008757369100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000007618425100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004671609100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004676985100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000002531406100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002877262100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007591246100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008712184100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002975437100,False,False,False,False,True,False,False,False,0,0,0.0,0,0,1,стоит в замкнутом маршруте ≤ 6 шагов
100000005008589100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000782285100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005198498100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008517538100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,1,
100000005756535100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004917367100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001222263100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000001149815100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006020215100,False,True,False,False,False,False,False,True,1,20500,0.0,0,1,0,переводит известному курьеру и получает деньги курьеров — возвратный поток
100000000673868100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000008749900100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002862113100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001066017100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,1,
100000008436257100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003016438100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000002534091100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006882208100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005362848100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001073568100,False,False,False,False,False,False,False,True,0,0,0.0,0,1,1,
100000008687733100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007229557100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001052789100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006967370100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000001837130100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005820746100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,1,стоит в замкнутом маршруте ≤ 6 шагов
100000002883402100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008582730100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000003116106100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001818442100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008690762100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008712991100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003292191100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005367284100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000003216073100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000006169033100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000004407753100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,1,стоит в замкнутом маршруте ≤ 6 шагов
100000004420041100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004715209100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000004580254100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001056414100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008686494100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002822472100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001831496100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000008732488100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000004007197100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002815005100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005756189100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000004877085100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000002713074100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000002356167100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000004140487100,False,True,False,False,True,False,False,True,1,50000,0.0,0,0,0,переводит известному курьеру и получает деньги курьеров — возвратный поток; стоит в замкнутом маршруте ≤ 6 шагов
100000003147719100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008745884100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002559089100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004984689100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004340038100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000005052998100,False,False,False,False,True,False,False,False,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000007597382100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008697670100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008460102100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000004399686100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000008688155100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004386331100,False,False,False,False,True,False,False,False,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000007999728100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001597424100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003677936100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000002943472100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004892144100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,1,стоит в замкнутом маршруте ≤ 6 шагов
100000008077552100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002914245100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004906181100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000008514970100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000008258458100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000003484058100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000003574895100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000000896111100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008715887100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000560751100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008708207100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003152964100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000004991812100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000291908100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000003132484100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004077081100,False,True,False,False,False,False,False,True,1,110000,0.0,0,0,0,переводит известному курьеру и получает деньги курьеров — возвратный поток
100000004770073100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000003163886100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000795374100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002391278100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,1,стоит в замкнутом маршруте ≤ 6 шагов
100000004635886100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000413678100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000008659950100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003964910100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008764654100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005830339100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,1,
100000002032323100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000008668099100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008634520100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002103448100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005996909100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007392365100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000008279405100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008343874100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000002548759100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003069463100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000008474391100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003097324100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001852140100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003293377100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006048193100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002435265100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004587414100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001726614100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003934614100,False,False,False,False,True,True,False,True,0,0,0.0,0,4,0,стоит в замкнутом маршруте ≤ 6 шагов; последовательная цепочка транзитов длиной 5 узлов
100000008772246100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002603371100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004445291100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008571243100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001138283100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000002593344100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007390016100,False,False,False,False,True,False,True,True,0,0,0.0,0,0,2,стоит в замкнутом маршруте ≤ 6 шагов; дробление: 2 раз получал несколько переводов от одного плательщика за день
100000001285440100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006746688100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006471232100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008662805100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004292885100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008190442100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007131370100,False,False,False,False,True,False,False,False,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000008717802100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005357034100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005532138100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005264874100,False,False,False,False,True,False,False,False,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000008193258100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000003190207100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000004321983100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000002633108100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005941908100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001835625100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008671081100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002908521100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000749118100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000008652094100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007647294100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003270419100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003050771100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008427027100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004291560100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003594472100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002575080100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000008038077100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
