gid,role,rule_id,role_score,cluster_id,priority_score,evidence,depth,is_seed,truncated,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,seed_reach,seed_direct,seed_money,seed_money_share,rep_in,betweenness,pagerank,fast_share,seq_ok,reciprocal,sync_payers_day,p_money,p_turnover,p_betweenness,p_role,p_reach,p_multiplier,priority_raw
100000004564736100,peripheral,R8a,0.5,22,0.1189,"разовый входящий 15 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",3,False,False,1.0,0.0,15000.0,0.0,2.0,0.0,0.0,7,0,528.9689136507375,9.566448565781339e-06,1,0.0,0.00037847187218373,,True,0,1,0.0052,0.0208,0.0367,0.03,0.0543,1.0,0.147
100000005873152100,peripheral,R4x,0.4,11,0.2546,"вход 10 тыс ₸ → выход 10 тыс ₸, но все исходящие раньше первого входящего — временная последовательность не подтверждает транзит наблюдаемых поступлений",3,False,False,1.0,1.0,10000.0,10000.0,1.0,1.0,1.0,11,0,3932.5783483589166,7.112101964714096e-05,0,4.0308310203081327e-07,0.00046938669267821635,0.0,False,0,1,0.0142,0.0307,0.0742,0.03,0.0992,1.0,0.2483
100000001637376100,peripheral,R8b,0.4,5,0.3084,отдаёт 201% от полученного в выборке (117 тыс ₸ → 234 тыс ₸): входящие извне не видны — признаков роли по данным недостаточно,3,False,False,1.0,1.0,116700.0,234250.0,1.0,2.0,2.0072836332476434,7,0,139.4987502430907,2.5228469665278672e-06,0,1.9549530448494444e-05,0.00029064588182685174,0.4951974386339381,True,0,1,0.0027,0.1205,0.081,0.03,0.0543,1.0,0.2885
100000006710485100,peripheral,R8a,0.5,2,0.0734,"разовый входящий 20 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",3,False,False,1.0,0.0,20000.0,0.0,1.0,0.0,0.0,1,0,13.290153638008828,2.4035357830741956e-07,0,0.0,0.0002899832598974069,,True,0,1,0.0008,0.0307,0.0367,0.03,0.0148,1.0,0.113
100000003582677100,peripheral,R8b,0.4,3,0.2749,отдаёт 188% от полученного в выборке (30 тыс ₸ → 56 тыс ₸): входящие извне не видны — признаков роли по данным недостаточно,3,False,False,2.0,4.0,29756.989999999998,56000.0,2.0,5.0,1.881910771217116,7,0,150.36329259256692,2.7193331548365485e-06,0,0.00018194610278608216,0.00029460359346959513,0.0,True,0,1,0.0028,0.081,0.0954,0.03,0.0543,1.0,0.2635
100000008713685100,peripheral,R8a,0.5,2,0.1174,"разовый входящий 50 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",3,False,False,1.0,0.0,49700.0,0.0,1.0,0.0,0.0,1,0,33.02603179045194,5.972786420939377e-07,0,0.0,0.00029463785759247565,,True,0,1,0.0013,0.0631,0.0367,0.03,0.0148,1.0,0.1459
100000008070101100,terminal,R6,0.5,7,0.3238,"конечный получатель в выборке: получил 100 тыс ₸ от 1 плательщика, исходящих от 5 000 ₸ в банке не наблюдается",3,False,False,1.0,0.0,100000.0,0.0,1.0,0.0,0.0,8,0,112.42617969656912,2.0332371860790526e-06,0,0.0,0.00029389779906267827,,True,0,1,0.0024,0.087,0.0367,0.09,0.0839,1.0,0.3
100000004475818100,peripheral,R8b,0.4,5,0.2595,отдаёт 415% от полученного в выборке (13 тыс ₸ → 54 тыс ₸): входящие извне не видны — признаков роли по данным недостаточно,3,False,False,1.0,3.0,13000.0,53989.0,1.0,3.0,4.153,7,0,78.65002810992306,1.422392562576227e-06,0,7.059084797641469e-05,0.00031118891379402743,0.24078979051288224,True,1,1,0.002,0.074,0.0917,0.03,0.0543,1.0,0.252
100000007197866100,transit,R4,0.65,6,0.3364,пропускает дальше 75% полученного (20 тыс ₸ → 15 тыс ₸); 100% ушло за ≤2 дн. — признаки транзита,3,False,False,1.0,1.0,20000.0,15000.0,1.0,1.0,0.75,7,0,133.03007421263325,2.405860400895897e-06,0,1.9549530448494444e-05,0.00029093436159867544,1.0,True,0,1,0.0026,0.0515,0.081,0.12,0.0543,1.0,0.3094
100000006965162100,peripheral,R8a,0.5,29,0.1031,"разовый входящий 10 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",3,False,False,1.0,0.0,10000.0,0.0,1.0,0.0,0.0,7,0,110.40802685025436,1.9967387172580605e-06,0,0.0,0.0003106766055378161,,True,0,1,0.0024,0.0118,0.0367,0.03,0.0543,1.0,0.1352
100000005995391100,peripheral,R8a,0.5,2,0.0667,"разовый входящий 17 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",3,False,False,1.0,0.0,17200.0,0.0,1.0,0.0,0.0,1,0,11.429532128687592,2.0670407734438084e-07,0,0.0,0.00028954444260628927,,True,0,1,0.0008,0.0257,0.0367,0.03,0.0148,1.0,0.108
100000003834495100,consolidator,R3,0.55,1,0.6385,"получает 602 тыс ₸ от 3 плательщиков, отдаёт дальше 3% полученного — признаки консолидации",3,False,False,3.0,1.0,602441.0,20000.0,5.0,1.0,0.0331982716979754,7,0,4208.525736424603,7.611155203319927e-05,1,2.920912907216143e-06,0.0006235433580008246,1.0,True,0,2,0.0147,0.1333,0.0777,0.255,0.0543,1.0,0.535
100000001223977100,peripheral,R8b,0.4,53,0.2586,отдаёт 360% от полученного в выборке (5 тыс ₸ → 18 тыс ₸): входящие извне не видны — признаков роли по данным недостаточно,3,False,False,1.0,1.0,5000.0,18000.0,1.0,1.0,3.6,10,0,217.3913043478261,3.931540546189327e-06,0,2.4588069223879608e-05,0.00030690325196449205,0.0,True,0,1,0.0033,0.0352,0.0867,0.03,0.0961,1.0,0.2513
100000001046057100,peripheral,R8a,0.5,28,0.196,"разовый входящий 83 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",3,False,False,1.0,0.0,83420.0,0.0,1.0,0.0,0.0,7,0,284.65206712841194,5.147957259971005e-06,0,0.0,0.0003199335653266865,,True,0,1,0.0038,0.0798,0.0367,0.03,0.0543,1.0,0.2046
100000002989353100,transit,R4,0.65,13,0.4113,пропускает дальше 64% полученного (500 тыс ₸ → 321 тыс ₸); 93% ушло за ≤2 дн. — признаки транзита,3,False,False,1.0,2.0,500000.0,321160.0,2.0,2.0,0.64232,2,0,160.3721659880976,2.900344496087089e-06,1,2.821581714215693e-06,0.00031076359510193093,0.9341138373396438,True,0,1,0.0029,0.1367,0.0776,0.12,0.0281,1.0,0.3653
100000006714366100,transit,R4,0.65,14,0.2967,пропускает дальше 48% полученного (10 тыс ₸ → 5 тыс ₸); 100% ушло за ≤2 дн. — признаки транзита,3,False,False,1.0,1.0,10500.0,5000.0,1.0,1.0,0.47619047619047616,7,0,113.46162825801436,2.051963362892003e-06,0,1.9549530448494444e-05,0.0002907516269075009,1.0,True,0,1,0.0024,0.0221,0.081,0.12,0.0543,1.0,0.2798
100000001063678100,peripheral,R8b,0.4,22,0.2913,отдаёт 257% от полученного в выборке (35 тыс ₸ → 90 тыс ₸): входящие извне не видны — признаков роли по данным недостаточно,3,False,False,1.0,2.0,35000.0,90000.0,1.0,2.0,2.5714285714285716,7,0,1696.5918520233859,3.068301042019617e-05,0,4.030831020308133e-05,0.00032936727215717636,0.2222222222222222,True,0,1,0.0093,0.0931,0.089,0.03,0.0543,1.0,0.2757
100000004889043100,terminal,R6,0.587,1,0.3226,"конечный получатель в выборке: получил 272 тыс ₸ от 2 плательщиков, исходящих от 5 000 ₸ в банке не наблюдается",3,False,False,2.0,0.0,272000.0,0.0,4.0,0.0,0.0,7,0,265.1243280946548,4.794796410152552e-06,1,0.0,0.0002998300702347704,,True,0,2,0.0037,0.1144,0.0367,0.09,0.0543,1.0,0.2991
100000002984403100,peripheral,R8b,0.4,27,0.2335,отдаёт 125% от полученного в выборке (20 тыс ₸ → 25 тыс ₸): входящие извне не видны — признаков роли по данным недостаточно,3,False,False,1.0,1.0,20000.0,25000.0,1.0,1.0,1.25,7,0,382.6479631337942,6.920221517095445e-06,0,2.035569665255607e-05,0.0003215219267154699,0.0,False,0,1,0.0044,0.0593,0.0846,0.03,0.0543,1.0,0.2326
100000003951827100,peripheral,R8b,0.4,1,0.1923,отдаёт 189% от полученного в выборке (9 тыс ₸ → 17 тыс ₸): входящие извне не видны — признаков роли по данным недостаточно,3,False,False,1.0,2.0,9000.0,17000.0,1.0,2.0,1.8888888888888888,7,0,7.617983229660345,1.3777188575895984e-07,0,1.3492507782577916e-06,0.0002873578504393389,0.0,True,0,1,0.0006,0.0407,0.0762,0.03,0.0543,1.0,0.2018
100000000933075100,transit,R4,0.65,12,0.4327,пропускает дальше 138% полученного (40 тыс ₸ → 55 тыс ₸); 73% ушло за ≤2 дн. — признаки транзита,3,False,False,1.0,2.0,40000.0,55000.0,1.0,2.0,1.375,8,0,941.612674670158,1.7029146682648926e-05,0,2.1766487509663916e-05,0.000811915898987796,0.7272727272727273,True,1,1,0.007,0.085,0.0854,0.12,0.0839,1.0,0.3813
100000008502995100,peripheral,R8a,0.5,1,0.1778,"разовый входящий 25 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",3,False,False,1.0,0.0,25000.0,0.0,2.0,0.0,0.0,7,0,18579.110320436732,0.0003360048174698393,1,0.0,0.0007299997244644803,,True,0,1,0.0309,0.0391,0.0367,0.03,0.0543,1.0,0.191
100000008086440100,transit,R4,0.65,1,0.4579,пропускает дальше 81% полученного (200 тыс ₸ → 161 тыс ₸); 24% ушло за ≤2 дн. — признаки транзита,3,False,False,1.0,5.0,199733.0,161300.0,1.0,6.0,0.8075781167859092,7,0,2422.8448230782874,4.381735823166309e-05,0,0.00010699984672480703,0.000339159382330415,0.23558586484810912,True,1,1,0.0112,0.1213,0.0933,0.12,0.0543,1.0,0.4001
100000008465789100,distributor,R2,0.621,7,0.6628,"рассылает 1,9 млн ₸ 16 получателям (17 переводов), плательщиков 1 — признаки веерной раздачи",3,False,False,1.0,16.0,30099.0,1858100.0,1.0,17.0,61.732947938469714,8,0,15.708576383994679,2.8409096289230113e-07,0,0.0008595748012095774,0.0002911860984619856,0.0161988052311501,True,0,1,0.0009,0.1453,0.098,0.225,0.0839,1.0,0.5531
100000002550141100,terminal,R6,0.501,6,0.286,"конечный получатель в выборке: получил 101 тыс ₸ от 1 плательщика, исходящих от 5 000 ₸ в банке не наблюдается",3,False,False,1.0,0.0,100586.0,0.0,1.0,0.0,0.0,7,0,168.10201314663047,3.0401394506773334e-06,0,0.0,0.0003091569404966681,,True,0,1,0.0029,0.0879,0.0367,0.09,0.0543,1.0,0.2718
100000008739887100,peripheral,R8b,0.4,6,0.3404,отдаёт 143% от полученного в выборке (214 тыс ₸ → 307 тыс ₸): входящие извне не видны — признаков роли по данным недостаточно,3,False,False,2.0,2.0,214000.0,307000.0,3.0,2.0,1.4345794392523366,7,0,1823.3825535306319,3.297603122593159e-05,1,3.909906089698889e-05,0.00033477057042868727,0.23778501628664495,True,0,1,0.0097,0.1305,0.0879,0.03,0.0543,1.0,0.3124
100000008532050100,terminal,R6,0.632,5,0.3416,"конечный получатель в выборке: получил 455 тыс ₸ от 1 плательщика, исходящих от 5 000 ₸ в банке не наблюдается",3,False,False,1.0,0.0,455156.0,0.0,1.0,0.0,0.0,7,0,544.0762053611328,9.839665243332973e-06,0,0.0,0.0003016581181206333,,True,0,1,0.0053,0.127,0.0367,0.09,0.0543,1.0,0.3133
100000008422226100,peripheral,R8a,0.5,1,0.196,"разовый входящий 87 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",3,False,False,1.0,0.0,87450.0,0.0,1.0,0.0,0.0,7,0,74.02140371486635,1.3386834899578932e-06,0,0.0,0.0002917946317172872,,True,0,1,0.002,0.0816,0.0367,0.03,0.0543,1.0,0.2046
100000002369874100,consolidator,R3,0.577,7,0.6219,"получает 600 тыс ₸ от 4 плательщиков, отдаёт дальше 0% полученного — признаки консолидации",3,False,False,4.0,0.0,600000.0,0.0,4.0,0.0,0.0,9,0,1019.4418586591105,1.843669420828415e-05,0,0.0,0.00033884808674630463,,True,0,4,0.0072,0.1328,0.0367,0.255,0.0909,1.0,0.5226
100000003321895100,peripheral,R8b,0.4,49,0.3395,отдаёт 2308% от полученного в выборке (24 тыс ₸ → 554 тыс ₸): входящие извне не видны — признаков роли по данным недостаточно,3,False,False,1.0,2.0,24000.0,553830.0,1.0,3.0,23.07625,7,0,784.5209429095704,1.4188129123364828e-05,0,4.030831020308133e-05,0.0003126444685622149,0.0,True,0,1,0.0064,0.132,0.089,0.03,0.0543,1.0,0.3117
100000001875239100,consolidator,R3,0.55,7,0.6234,"получает 712 тыс ₸ от 3 плательщиков, отдаёт дальше 0% полученного — признаки консолидации",3,False,False,3.0,0.0,712000.0,0.0,3.0,0.0,0.0,9,0,805.7903843158376,1.4572788811269101e-05,0,0.0,0.00033546478413171,,True,0,3,0.0064,0.1347,0.0367,0.255,0.0909,1.0,0.5237
100000002216999100,peripheral,R8a,0.5,2,0.0813,"разовый входящий 24 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",3,False,False,1.0,0.0,23677.0,0.0,1.0,0.0,0.0,1,0,15.733548384356752,2.8454258367923866e-07,0,0.0,0.00029055952103292093,,True,0,1,0.0009,0.0365,0.0367,0.03,0.0148,1.0,0.1189
100000002653948100,peripheral,R8a,0.5,5,0.1955,"разовый входящий 85 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",3,False,False,1.0,0.0,85200.0,0.0,1.0,0.0,0.0,7,0,101.84484593582972,1.8418728495987515e-06,0,0.0,0.00028962097624605506,,True,0,1,0.0023,0.0809,0.0367,0.03,0.0543,1.0,0.2042
100000008632060100,peripheral,R8b,0.4,1,0.3266,отдаёт 5653% от полученного в выборке (6 тыс ₸ → 339 тыс ₸): входящие извне не видны — признаков роли по данным недостаточно,3,False,False,1.0,9.0,6000.0,339200.0,1.0,12.0,56.53333333333333,7,0,4.697057676791822,8.49466944388457e-08,0,0.0005457358534256866,0.0002893153080072033,0.0,True,0,1,0.0005,0.1198,0.0975,0.03,0.0543,1.0,0.3021
100000008746449100,distributor,R2,0.6,7,0.6506,"рассылает 1,0 млн ₸ 10 получателям (10 переводов), плательщиков 1 — признаки веерной раздачи",3,False,False,1.0,10.0,10000.0,1009000.0,1.0,10.0,100.9,8,0,5.218969528553998,9.438551542984854e-08,0,0.00016882593116692495,0.0002882898446572797,0.0,True,0,1,0.0005,0.1394,0.0952,0.225,0.0839,1.0,0.544
100000003031761100,terminal,R6,0.633,6,0.2918,"конечный получатель в выборке: получил 460 тыс ₸ от 1 плательщика, исходящих от 5 000 ₸ в банке не наблюдается",3,False,False,1.0,0.0,460408.0,0.0,1.0,0.0,0.0,1,0,992.9615112482028,1.7957794834477598e-05,0,0.0,0.0003197773937099228,,True,0,1,0.0072,0.1274,0.0367,0.09,0.0148,1.0,0.2761
100000008388049100,terminal,R6,0.639,13,0.3063,"конечный получатель в выборке: получил 496 тыс ₸ от 1 плательщика, исходящих от 5 000 ₸ в банке не наблюдается",3,False,False,1.0,0.0,496400.0,0.0,1.0,0.0,0.0,2,0,159.2174863929833,2.879462015715262e-06,0,0.0,0.00031059140894205804,,True,0,1,0.0029,0.1292,0.0367,0.09,0.0281,1.0,0.2869
100000002677201100,peripheral,R8c,0.5,7,0.3442,"вход 1 / выход 1, оборот 238 тыс ₸ — признаков роли нет",3,False,False,1.0,1.0,150000.0,87750.0,1.0,1.0,0.585,8,0,470.53015921051957,8.509578636048955e-06,0,2.1766487509663916e-05,0.00031028705701776314,0.0,True,0,1,0.0049,0.111,0.0854,0.03,0.0839,1.0,0.3152
100000002901457100,peripheral,R8c,0.5,1,0.3482,"вход 1 / выход 3, оборот 459 тыс ₸ — признаков роли нет",3,False,False,1.0,3.0,340000.0,119000.0,1.0,3.0,0.35,7,0,4124.342196064836,7.458908542286679e-05,0,7.698887248788534e-05,0.0003758956319421,0.0,True,0,1,0.0146,0.1273,0.092,0.03,0.0543,1.0,0.3182
100000001160401100,peripheral,R8a,0.5,1,0.1683,"разовый входящий 47 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",3,False,False,1.0,0.0,47190.0,0.0,2.0,0.0,0.0,7,0,36.94235862796768,6.681057517615214e-07,1,0.0,0.0003062475375918293,,True,0,1,0.0014,0.0615,0.0367,0.03,0.0543,1.0,0.1839
100000002842321100,terminal,R6,0.541,5,0.3026,"конечный получатель в выборке: получил 160 тыс ₸ от 1 плательщика, исходящих от 5 000 ₸ в банке не наблюдается",3,False,False,1.0,0.0,160000.0,0.0,1.0,0.0,0.0,7,0,191.2579266400558,3.458916149481223e-06,0,0.0,0.00029205472029188335,,True,0,1,0.0031,0.1001,0.0367,0.09,0.0543,1.0,0.2842
100000002547110100,consolidator,R3,0.63,7,0.6312,"получает 1,5 млн ₸ от 6 плательщиков, отдаёт дальше 0% полученного — признаки консолидации",3,False,False,6.0,0.0,1500000.0,0.0,10.0,0.0,0.0,8,0,2351.373809264599,4.252479876370853e-05,4,0.0,0.0005540435816644865,,True,0,5,0.011,0.1429,0.0367,0.255,0.0839,1.0,0.5295
100000001600934100,peripheral,R8c,0.5,6,0.2571,"вход 1 / выход 1, оборот 191 тыс ₸ — признаков роли нет",3,False,False,1.0,1.0,180300.0,11000.0,2.0,1.0,0.06100942872989462,7,0,11453.040953778429,0.00020712923647995518,1,0.0,0.0024219197960988034,0.0,True,1,1,0.0243,0.1049,0.0367,0.03,0.0543,1.0,0.2502
100000002818726100,peripheral,R8a,0.5,14,0.1068,"разовый входящий 11 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",3,False,False,1.0,0.0,10879.0,0.0,1.0,0.0,0.0,7,0,117.55705274466078,2.1260294690382953e-06,0,0.0,0.00029089249854484045,,True,0,1,0.0025,0.0145,0.0367,0.03,0.0543,1.0,0.138
100000008712827100,peripheral,R8a,0.5,2,0.1367,"разовый входящий 76 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",3,False,False,1.0,0.0,76000.0,0.0,1.0,0.0,0.0,1,0,50.50258382443355,9.133435975681944e-07,0,0.0,0.00029875960571975875,,True,0,1,0.0016,0.0772,0.0367,0.03,0.0148,1.0,0.1603
100000008259451100,peripheral,R8a,0.5,15,0.1788,"разовый входящий 55 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",3,False,False,1.0,0.0,55000.0,0.0,1.0,0.0,0.0,7,0,60.81200296522726,1.0997903346227722e-06,0,0.0,0.0003024719097375548,,True,0,1,0.0018,0.0689,0.0367,0.03,0.0543,1.0,0.1917
100000003060517100,terminal,R6,0.6,17,0.333,"конечный получатель в выборке: получил 316 тыс ₸ от 1 плательщика, исходящих от 5 000 ₸ в банке не наблюдается",3,False,False,1.0,0.0,315955.0,0.0,1.0,0.0,0.0,7,0,1187.9367760576808,2.1483939366348932e-05,0,0.0,0.0003634828896360661,,True,0,1,0.0078,0.1181,0.0367,0.09,0.0543,1.0,0.3069
100000002621434100,peripheral,R8a,0.5,7,0.2412,"разовый входящий 81 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",3,False,False,1.0,0.0,81000.0,0.0,1.0,0.0,0.0,9,0,102.12007655037245,1.8468504190736371e-06,0,0.0,0.00029103957755279405,,True,0,1,0.0023,0.0784,0.0367,0.03,0.0909,1.0,0.2383
100000001860090100,peripheral,R8a,0.5,10,0.0405,"разовый входящий 5 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",3,False,False,1.0,0.0,5000.0,0.0,1.0,0.0,0.0,1,0,410.36756257808946,7.421532871136566e-06,0,0.0,0.00037966794761907477,,True,0,1,0.0046,0.0024,0.0367,0.03,0.0148,1.0,0.0885
100000004689658100,peripheral,R8c,0.5,6,0.3227,"вход 1 / выход 1, оборот 463 тыс ₸ — признаков роли нет",3,False,False,1.0,1.0,456100.0,7092.0,1.0,1.0,0.015549221661916246,7,0,762.2465173699934,1.3785294210465987e-05,0,1.9549530448494444e-05,0.0003880032833755113,0.0,False,0,1,0.0063,0.1276,0.081,0.03,0.0543,1.0,0.2992
100000003486970100,terminal,R6,0.535,5,0.2992,"конечный получатель в выборке: получил 150 тыс ₸ от 1 плательщика, исходящих от 5 000 ₸ в банке не наблюдается",3,False,False,1.0,0.0,150000.0,0.0,1.0,0.0,0.0,7,0,179.30430622505233,3.242733890138647e-06,0,0.0,0.00029172935344083683,,True,0,1,0.003,0.0976,0.0367,0.09,0.0543,1.0,0.2816
100000004659919100,peripheral,R8c,0.5,53,0.3581,"вход 1 / выход 1, оборот 149 тыс ₸ — признаков роли нет",3,False,False,1.0,1.0,110000.0,39000.0,2.0,1.0,0.35454545454545455,10,0,4782.608695652174,8.64938920161652e-05,1,2.4588069223879608e-05,0.0007280456790409198,0.0,True,0,1,0.0157,0.0971,0.0867,0.03,0.0961,1.0,0.3256
100000006111439100,transit,R4,0.65,5,0.342,пропускает дальше 117% полученного (21 тыс ₸ → 24 тыс ₸); 0% ушло за ≤2 дн. — признаки транзита,3,False,False,3.0,4.0,20570.0,24000.0,3.0,4.0,1.166747690811862,7,0,49.71758959686141,8.991469090507621e-07,0,1.7856403520812582e-05,0.00036710796962674763,0.0,True,1,1,0.0016,0.0587,0.079,0.12,0.0543,1.0,0.3136
100000002521039100,terminal,R6,0.609,1,0.3304,"конечный получатель в выборке: получил 349 тыс ₸ от 1 плательщика, исходящих от 5 000 ₸ в банке не наблюдается",3,False,False,1.0,0.0,349370.0,0.0,1.0,0.0,0.0,7,0,295.7216445496038,5.348151525289755e-06,0,0.0,0.00030660765596611083,,True,0,1,0.0039,0.12,0.0367,0.09,0.0543,1.0,0.3049
100000008493007100,transit,R4,0.85,2,0.2957,пропускает дальше 100% полученного (26 тыс ₸ → 26 тыс ₸); 100% ушло за ≤2 дн. — признаки транзита,3,False,False,1.0,1.0,26150.0,26150.0,1.0,1.0,1.0,1,0,17.376875881696545,3.1426230363695115e-07,0,1.4107908571078464e-06,0.00029094709073325446,1.0,True,0,1,0.0009,0.0669,0.0764,0.12,0.0148,1.0,0.279
100000007793871100,peripheral,R8a,0.5,8,0.1837,"разовый входящий 26 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",3,False,False,1.0,0.0,26000.0,0.0,3.0,0.0,0.0,8,0,323.7234571045298,5.854566727851586e-06,1,0.0,0.0006901649764622732,,True,0,1,0.0041,0.0407,0.0367,0.03,0.0839,1.0,0.1954
100000001650895100,peripheral,R8c,0.5,8,0.3371,"вход 1 / выход 1, оборот 164 тыс ₸ — признаков роли нет",3,False,False,1.0,1.0,153500.0,10000.0,1.0,1.0,0.06514657980456026,9,0,123.69875590170545,2.237102701967364e-06,0,2.2371112162710136e-05,0.000310654062987847,0.0,False,0,1,0.0025,0.1006,0.0859,0.03,0.0909,1.0,0.3099
100000002567887100,peripheral,R8a,0.5,5,0.1745,"разовый входящий 51 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",3,False,False,1.0,0.0,50915.0,0.0,1.0,0.0,0.0,7,0,60.86185834299027,1.1006919734427281e-06,0,0.0,0.0002885054559972419,,True,0,1,0.0018,0.0657,0.0367,0.03,0.0543,1.0,0.1885
100000008055972100,peripheral,R8a,0.5,2,0.091,"разовый входящий 28 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",3,False,False,1.0,0.0,28300.0,0.0,1.0,0.0,0.0,1,0,18.805567397782493,3.4010031330499873e-07,0,0.0,0.0002912840397246483,,True,0,1,0.001,0.0437,0.0367,0.03,0.0148,1.0,0.1262
100000008684452100,peripheral,R8a,0.5,2,0.1218,"разовый входящий 52 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",3,False,False,1.0,0.0,51800.0,0.0,1.0,0.0,0.0,1,0,34.42149792244287,6.225157678162168e-07,0,0.0,0.0002949669705608138,,True,0,1,0.0013,0.0664,0.0367,0.03,0.0148,1.0,0.1492
100000000764836100,peripheral,R8c,0.5,6,0.3222,"вход 1 / выход 2, оборот 302 тыс ₸ — признаков роли нет",3,False,False,1.0,2.0,251716.0,50000.0,1.0,2.0,0.1986365586613485,7,0,1674.2899080253596,3.0279677833595584e-05,0,3.909906089698889e-05,0.00033826827405659157,0.5,True,0,1,0.0093,0.1173,0.0879,0.03,0.0543,1.0,0.2988
100000003072676100,peripheral,R8a,0.5,17,0.1525,"разовый входящий 32 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",3,False,False,1.0,0.0,31545.0,0.0,1.0,0.0,0.0,7,0,118.60380624057078,2.144960096569059e-06,0,0.0,0.00029450000593149597,,True,0,1,0.0025,0.0486,0.0367,0.03,0.0543,1.0,0.1721
100000008757369100,peripheral,R8b,0.4,1,0.254,отдаёт 225% от полученного в выборке (26 тыс ₸ → 58 тыс ₸): входящие извне не видны — признаков роли по данным недостаточно,3,False,False,1.0,1.0,25961.0,58398.0,1.0,3.0,2.249451099726513,7,0,125.9098271433375,2.277090116657516e-06,0,1.9549530448494444e-05,0.00028916048867663844,0.4445528956471112,True,0,1,0.0025,0.0801,0.081,0.03,0.0543,1.0,0.2479
100000007618425100,peripheral,R8a,0.5,17,0.1612,"разовый входящий 39 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",3,False,False,1.0,0.0,39348.0,0.0,1.0,0.0,0.0,7,0,147.94175203531395,2.6755393843651713e-06,0,0.0,0.0002963926026810714,,True,0,1,0.0028,0.0548,0.0367,0.03,0.0543,1.0,0.1786
100000004671609100,terminal,R6,0.5,13,0.3357,"конечный получатель в выборке: получил 100 тыс ₸ от 1 плательщика, исходящих от 5 000 ₸ в банке не наблюдается",3,False,False,1.0,0.0,100000.0,0.0,1.0,0.0,0.0,9,0,357.36761301053656,6.463024198050777e-06,0,0.0,0.00030158363806341424,,True,0,1,0.0043,0.087,0.0367,0.09,0.0909,1.0,0.3089
100000004676985100,transit,R4,0.65,1,0.3601,пропускает дальше 84% полученного (32 тыс ₸ → 27 тыс ₸); 0% ушло за ≤2 дн. — признаки транзита,3,False,False,1.0,1.0,32260.0,27102.0,1.0,1.0,0.8401115933044018,7,0,27.306237665426966,4.938356705093382e-07,0,1.9549530448494444e-05,0.0002886733320521506,0.0,True,0,1,0.0012,0.0706,0.081,0.12,0.0543,1.0,0.3271
100000002531406100,peripheral,R4x,0.4,6,0.2797,"вход 520 тыс ₸ → выход 500 тыс ₸, но все исходящие раньше первого входящего — временная последовательность не подтверждает транзит наблюдаемых поступлений",3,False,False,1.0,1.0,520000.0,500000.0,1.0,1.0,0.9615384615384616,1,0,1121.4835229819323,2.02821265354389e-05,0,8.061662040616265e-07,0.00032403943463129876,0.0,False,0,1,0.0076,0.1395,0.0752,0.03,0.0148,1.0,0.2671
100000002877262100,terminal,R6,0.5,7,0.3227,"конечный получатель в выборке: получил 100 тыс ₸ от 1 плательщика, исходящих от 5 000 ₸ в банке не наблюдается",3,False,False,1.0,0.0,100000.0,0.0,1.0,0.0,0.0,8,0,52.18969528553998,9.438551542984855e-07,0,0.0,0.0003012587904965518,,True,0,1,0.0016,0.087,0.0367,0.09,0.0839,1.0,0.2992
